CustomerID,Recency,Frequency,MonetaryValue,Age,Gender_F,Gender_M,AOV,AvgTimeBetweenPurchases,LongestPurchaseStreak,ServiceRatio,ProductRatio,Cluster,ClusterLabel
Cust0011,17,12,1273.43,23,True,False,106.11916666666667,40.27272727272727,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0011,17,12,1273.43,23,True,False,106.11916666666667,40.27272727272727,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0011,17,12,1273.43,23,True,False,106.11916666666667,40.27272727272727,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0011,17,12,1273.43,23,True,False,106.11916666666667,40.27272727272727,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0012,71,14,1027.24,58,False,True,73.37428571428572,33.15384615384615,2,0.5714285714285714,0.42857142857142855,0,Cluster 0
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0013,76,13,1036.89,60,False,True,79.76076923076924,80.91666666666667,1,0.7692307692307693,0.23076923076923078,4,Cluster 4
Cust0014,30,12,965.76,52,True,False,80.48,41.45454545454545,1,0.8333333333333334,0.16666666666666666,3,Cluster 3
Cust0014,30,12,965.76,52,True,False,80.48,41.45454545454545,1,0.8333333333333334,0.16666666666666666,3,Cluster 3
Cust0014,30,12,965.76,52,True,False,80.48,41.45454545454545,1,0.8333333333333334,0.16666666666666666,3,Cluster 3
Cust0014,30,12,965.76,52,True,False,80.48,41.45454545454545,1,0.8333333333333334,0.16666666666666666,3,Cluster 3
Cust0014,30,12,965.76,52,True,False,80.48,41.45454545454545,1,0.8333333333333334,0.16666666666666666,3,Cluster 3
Cust0014,30,12,965.76,52,True,False,80.48,41.45454545454545,1,0.8333333333333334,0.16666666666666666,3,Cluster 3
Cust0014,30,12,965.76,52,True,False,80.48,41.45454545454545,1,0.8333333333333334,0.16666666666666666,3,Cluster 3
Cust0014,30,12,965.76,52,True,False,80.48,41.45454545454545,1,0.8333333333333334,0.16666666666666666,3,Cluster 3
Cust0014,30,12,965.76,52,True,False,80.48,41.45454545454545,1,0.8333333333333334,0.16666666666666666,3,Cluster 3
Cust0014,30,12,965.76,52,True,False,80.48,41.45454545454545,1,0.8333333333333334,0.16666666666666666,3,Cluster 3
Cust0014,30,12,965.76,52,True,False,80.48,41.45454545454545,1,0.8333333333333334,0.16666666666666666,3,Cluster 3
Cust0014,30,12,965.76,52,True,False,80.48,41.45454545454545,1,0.8333333333333334,0.16666666666666666,3,Cluster 3
Cust0015,83,9,688.52,58,True,False,76.50222222222222,99.625,1,0.7777777777777778,0.2222222222222222,1,Cluster 1
Cust0015,83,9,688.52,58,True,False,76.50222222222222,99.625,1,0.7777777777777778,0.2222222222222222,1,Cluster 1
Cust0015,83,9,688.52,58,True,False,76.50222222222222,99.625,1,0.7777777777777778,0.2222222222222222,1,Cluster 1
Cust0015,83,9,688.52,58,True,False,76.50222222222222,99.625,1,0.7777777777777778,0.2222222222222222,1,Cluster 1
Cust0015,83,9,688.52,58,True,False,76.50222222222222,99.625,1,0.7777777777777778,0.2222222222222222,1,Cluster 1
Cust0015,83,9,688.52,58,True,False,76.50222222222222,99.625,1,0.7777777777777778,0.2222222222222222,1,Cluster 1
Cust0015,83,9,688.52,58,True,False,76.50222222222222,99.625,1,0.7777777777777778,0.2222222222222222,1,Cluster 1
Cust0015,83,9,688.52,58,True,False,76.50222222222222,99.625,1,0.7777777777777778,0.2222222222222222,1,Cluster 1
Cust0015,83,9,688.52,58,True,False,76.50222222222222,99.625,1,0.7777777777777778,0.2222222222222222,1,Cluster 1
Cust0016,0,5,516.15,70,True,False,103.22999999999999,68.25,1,0.6,0.4,1,Cluster 1
Cust0016,0,5,516.15,70,True,False,103.22999999999999,68.25,1,0.6,0.4,1,Cluster 1
Cust0016,0,5,516.15,70,True,False,103.22999999999999,68.25,1,0.6,0.4,1,Cluster 1
Cust0016,0,5,516.15,70,True,False,103.22999999999999,68.25,1,0.6,0.4,1,Cluster 1
Cust0016,0,5,516.15,70,True,False,103.22999999999999,68.25,1,0.6,0.4,1,Cluster 1
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0017,16,15,1188.52,31,False,True,79.23466666666667,39.285714285714285,1,0.7333333333333333,0.26666666666666666,4,Cluster 4
Cust0018,39,3,245.64,74,False,True,81.88,229.5,1,0.3333333333333333,0.6666666666666666,2,Cluster 2
Cust0018,39,3,245.64,74,False,True,81.88,229.5,1,0.3333333333333333,0.6666666666666666,2,Cluster 2
Cust0018,39,3,245.64,74,False,True,81.88,229.5,1,0.3333333333333333,0.6666666666666666,2,Cluster 2
Cust0019,45,7,526.48,65,False,True,75.21142857142857,112.83333333333333,1,0.8571428571428571,0.14285714285714285,4,Cluster 4
Cust0019,45,7,526.48,65,False,True,75.21142857142857,112.83333333333333,1,0.8571428571428571,0.14285714285714285,4,Cluster 4
Cust0019,45,7,526.48,65,False,True,75.21142857142857,112.83333333333333,1,0.8571428571428571,0.14285714285714285,4,Cluster 4
Cust0019,45,7,526.48,65,False,True,75.21142857142857,112.83333333333333,1,0.8571428571428571,0.14285714285714285,4,Cluster 4
Cust0019,45,7,526.48,65,False,True,75.21142857142857,112.83333333333333,1,0.8571428571428571,0.14285714285714285,4,Cluster 4
Cust0019,45,7,526.48,65,False,True,75.21142857142857,112.83333333333333,1,0.8571428571428571,0.14285714285714285,4,Cluster 4
Cust0019,45,7,526.48,65,False,True,75.21142857142857,112.83333333333333,1,0.8571428571428571,0.14285714285714285,4,Cluster 4
Cust0020,32,11,921.56,32,True,False,83.7781818181818,84.3,1,0.7272727272727273,0.2727272727272727,3,Cluster 3
Cust0020,32,11,921.56,32,True,False,83.7781818181818,84.3,1,0.7272727272727273,0.2727272727272727,3,Cluster 3
Cust0020,32,11,921.56,32,True,False,83.7781818181818,84.3,1,0.7272727272727273,0.2727272727272727,3,Cluster 3
Cust0020,32,11,921.56,32,True,False,83.7781818181818,84.3,1,0.7272727272727273,0.2727272727272727,3,Cluster 3
Cust0020,32,11,921.56,32,True,False,83.7781818181818,84.3,1,0.7272727272727273,0.2727272727272727,3,Cluster 3
Cust0020,32,11,921.56,32,True,False,83.7781818181818,84.3,1,0.7272727272727273,0.2727272727272727,3,Cluster 3
Cust0020,32,11,921.56,32,True,False,83.7781818181818,84.3,1,0.7272727272727273,0.2727272727272727,3,Cluster 3
Cust0020,32,11,921.56,32,True,False,83.7781818181818,84.3,1,0.7272727272727273,0.2727272727272727,3,Cluster 3
Cust0020,32,11,921.56,32,True,False,83.7781818181818,84.3,1,0.7272727272727273,0.2727272727272727,3,Cluster 3
Cust0020,32,11,921.56,32,True,False,83.7781818181818,84.3,1,0.7272727272727273,0.2727272727272727,3,Cluster 3
Cust0020,32,11,921.56,32,True,False,83.7781818181818,84.3,1,0.7272727272727273,0.2727272727272727,3,Cluster 3
Cust0021,82,10,722.69,73,True,False,72.269,42.333333333333336,1,0.6,0.4,3,Cluster 3
Cust0021,82,10,722.69,73,True,False,72.269,42.333333333333336,1,0.6,0.4,3,Cluster 3
Cust0021,82,10,722.69,73,True,False,72.269,42.333333333333336,1,0.6,0.4,3,Cluster 3
Cust0021,82,10,722.69,73,True,False,72.269,42.333333333333336,1,0.6,0.4,3,Cluster 3
Cust0021,82,10,722.69,73,True,False,72.269,42.333333333333336,1,0.6,0.4,3,Cluster 3
Cust0021,82,10,722.69,73,True,False,72.269,42.333333333333336,1,0.6,0.4,3,Cluster 3
Cust0021,82,10,722.69,73,True,False,72.269,42.333333333333336,1,0.6,0.4,3,Cluster 3
Cust0021,82,10,722.69,73,True,False,72.269,42.333333333333336,1,0.6,0.4,3,Cluster 3
Cust0021,82,10,722.69,73,True,False,72.269,42.333333333333336,1,0.6,0.4,3,Cluster 3
Cust0021,82,10,722.69,73,True,False,72.269,42.333333333333336,1,0.6,0.4,3,Cluster 3
Cust0022,46,15,1020.13,56,True,False,68.00866666666667,45.785714285714285,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0022,46,15,1020.13,56,True,False,68.00866666666667,45.785714285714285,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0022,46,15,1020.13,56,True,False,68.00866666666667,45.785714285714285,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0022,46,15,1020.13,56,True,False,68.00866666666667,45.785714285714285,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0022,46,15,1020.13,56,True,False,68.00866666666667,45.785714285714285,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0022,46,15,1020.13,56,True,False,68.00866666666667,45.785714285714285,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0022,46,15,1020.13,56,True,False,68.00866666666667,45.785714285714285,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0022,46,15,1020.13,56,True,False,68.00866666666667,45.785714285714285,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0022,46,15,1020.13,56,True,False,68.00866666666667,45.785714285714285,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0022,46,15,1020.13,56,True,False,68.00866666666667,45.785714285714285,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
Cust0022,46,15,1020.13,56,True,False,68.00866666666667,45.785714285714285,2,0.6666666666666666,0.3333333333333333,0,Cluster 0
